DATE,JDAY,TA,RN,ST
2018-08-04 00,216,28.4,-999,堡林
2018-08-04 01,216.041666666667,28.1,-999,堡林
2018-08-04 02,216.083333333333,28.2,-999,堡林
2018-08-04 03,216.125,28,-999,堡林
2018-08-04 04,216.166666666667,27.6,-999,堡林
2018-08-04 05,216.208333333333,27.7,-999,堡林
2018-08-04 06,216.25,27.5,-999,堡林
2018-08-04 07,216.291666666667,27.6,-999,堡林
2018-08-04 08,216.333333333333,28.8,-999,堡林
2018-08-04 09,216.375,30.4,-999,堡林
2018-08-04 10,216.416666666667,32.2,-999,堡林
2018-08-04 11,216.458333333333,31.7,-999,堡林
2018-08-04 12,216.5,33.3,-999,堡林
2018-08-04 13,216.541666666667,35.1,-999,堡林
2018-08-04 14,216.583333333333,34.7,-999,堡林
2018-08-04 15,216.625,33.5,-999,堡林
2018-08-04 16,216.666666666667,33.6,-999,堡林
2018-08-04 17,216.708333333333,32.4,-999,堡林
2018-08-04 18,216.75,31.8,-999,堡林
2018-08-04 19,216.791666666667,30.3,-999,堡林
2018-08-04 20,216.833333333333,29.9,-999,堡林
2018-08-04 21,216.875,29.8,-999,堡林
2018-08-04 22,216.916666666667,29.2,-999,堡林
2018-08-04 23,216.958333333333,28.5,-999,堡林
2018-08-05 00,217,28.2,-999,堡林
2018-08-05 01,217.041666666667,27.8,-999,堡林
2018-08-05 02,217.083333333333,27.4,-999,堡林
2018-08-05 03,217.125,26.9,-999,堡林
2018-08-05 04,217.166666666667,27,-999,堡林
2018-08-05 05,217.208333333333,26.6,-999,堡林
2018-08-05 06,217.25,26.7,-999,堡林
2018-08-05 07,217.291666666667,26.9,-999,堡林
2018-08-05 08,217.333333333333,28.9,-999,堡林
2018-08-05 09,217.375,29,-999,堡林
2018-08-05 10,217.416666666667,30.6,-999,堡林
2018-08-05 11,217.458333333333,32.4,-999,堡林
2018-08-05 12,217.5,32.5,-999,堡林
2018-08-05 13,217.541666666667,34.1,-999,堡林
2018-08-05 14,217.583333333333,34.5,-999,堡林
2018-08-05 15,217.625,35.1,-999,堡林
2018-08-05 16,217.666666666667,35.1,-999,堡林
2018-08-05 17,217.708333333333,34.1,-999,堡林
2018-08-05 18,217.75,33.3,-999,堡林
2018-08-05 19,217.791666666667,31.7,-999,堡林
2018-08-05 20,217.833333333333,30.5,-999,堡林
2018-08-05 21,217.875,29.4,-999,堡林
2018-08-05 22,217.916666666667,28.8,-999,堡林
2018-08-05 23,217.958333333333,28.5,-999,堡林
2018-08-06 00,218,27.8,-999,堡林
2018-08-06 01,218.041666666667,27.7,-999,堡林
2018-08-06 02,218.083333333333,27.5,-999,堡林
2018-08-06 03,218.125,27,-999,堡林
2018-08-06 04,218.166666666667,26.7,-999,堡林
2018-08-06 05,218.208333333333,26.3,-999,堡林
2018-08-06 06,218.25,26.4,-999,堡林
2018-08-06 07,218.291666666667,26.9,-999,堡林
2018-08-06 08,218.333333333333,28.3,-999,堡林
2018-08-06 09,218.375,29.9,-999,堡林
2018-08-06 10,218.416666666667,32,-999,堡林
2018-08-06 11,218.458333333333,32.3,-999,堡林
2018-08-06 12,218.5,34.2,-999,堡林
2018-08-06 13,218.541666666667,34.9,-999,堡林
2018-08-06 14,218.583333333333,36.3,-999,堡林
2018-08-06 15,218.625,36,-999,堡林
2018-08-06 16,218.666666666667,36,-999,堡林
2018-08-06 17,218.708333333333,36,-999,堡林
2018-08-06 18,218.75,33.8,-999,堡林
2018-08-06 19,218.791666666667,32.4,-999,堡林
2018-08-06 20,218.833333333333,30.8,-999,堡林
2018-08-06 21,218.875,30,-999,堡林
2018-08-06 22,218.916666666667,29.8,-999,堡林
2018-08-06 23,218.958333333333,29.5,-999,堡林
2018-08-07 00,219,29.1,-999,堡林
2018-08-07 01,219.041666666667,28.8,-999,堡林
2018-08-07 02,219.083333333333,29.1,-999,堡林
2018-08-07 03,219.125,28.9,-999,堡林
2018-08-07 04,219.166666666667,28.7,-999,堡林
2018-08-07 05,219.208333333333,28.5,-999,堡林
2018-08-07 06,219.25,28.6,-999,堡林
2018-08-07 07,219.291666666667,28.8,-999,堡林
2018-08-07 08,219.333333333333,29.1,-999,堡林
2018-08-07 09,219.375,29.5,-999,堡林
2018-08-07 10,219.416666666667,30,-999,堡林
2018-08-07 11,219.458333333333,30.9,-999,堡林
2018-08-07 12,219.5,32.9,-999,堡林
2018-08-07 13,219.541666666667,34.3,-999,堡林
2018-08-07 14,219.583333333333,34.9,-999,堡林
2018-08-07 15,219.625,35.1,-999,堡林
2018-08-07 16,219.666666666667,30.3,-999,堡林
2018-08-07 17,219.708333333333,29.5,-999,堡林
2018-08-07 18,219.75,28.2,-999,堡林
2018-08-07 19,219.791666666667,28.2,-999,堡林
2018-08-07 20,219.833333333333,28.3,-999,堡林
2018-08-07 21,219.875,28.4,-999,堡林
2018-08-07 22,219.916666666667,28.5,-999,堡林
2018-08-07 23,219.958333333333,28.3,-999,堡林
2018-08-08 00,220,28.2,-999,堡林
2018-08-08 01,220.041666666667,27.8,-999,堡林
2018-08-08 02,220.083333333333,27.7,-999,堡林
2018-08-08 03,220.125,27.4,-999,堡林
2018-08-08 04,220.166666666667,27.5,-999,堡林
2018-08-08 05,220.208333333333,27.4,-999,堡林
2018-08-08 06,220.25,27.3,-999,堡林
2018-08-08 07,220.291666666667,27.6,-999,堡林
2018-08-08 08,220.333333333333,29,-999,堡林
2018-08-08 09,220.375,30.6,-999,堡林
2018-08-08 10,220.416666666667,31.6,-999,堡林
2018-08-08 11,220.458333333333,32.6,-999,堡林
2018-08-08 12,220.5,33.8,-999,堡林
2018-08-08 13,220.541666666667,34.7,-999,堡林
2018-08-08 14,220.583333333333,35.8,-999,堡林
2018-08-08 15,220.625,35.4,-999,堡林
2018-08-08 16,220.666666666667,35.7,-999,堡林
2018-08-08 17,220.708333333333,34.7,-999,堡林
2018-08-08 18,220.75,34.2,-999,堡林
2018-08-08 19,220.791666666667,33,-999,堡林
2018-08-08 20,220.833333333333,31.1,-999,堡林
2018-08-08 21,220.875,30,-999,堡林
2018-08-08 22,220.916666666667,29.7,-999,堡林
2018-08-08 23,220.958333333333,29,-999,堡林
2018-08-09 00,221,28.2,-999,堡林
2018-08-09 01,221.041666666667,28.3,-999,堡林
2018-08-09 02,221.083333333333,28,-999,堡林
2018-08-09 03,221.125,27.7,-999,堡林
2018-08-09 04,221.166666666667,27.5,-999,堡林
2018-08-09 05,221.208333333333,27.3,-999,堡林
2018-08-09 06,221.25,26.9,-999,堡林
2018-08-09 07,221.291666666667,27.2,-999,堡林
2018-08-09 08,221.333333333333,27.9,-999,堡林
2018-08-09 09,221.375,29.7,-999,堡林
2018-08-09 10,221.416666666667,30.7,-999,堡林
2018-08-09 11,221.458333333333,32.1,-999,堡林
2018-08-09 12,221.5,33.3,-999,堡林
2018-08-09 13,221.541666666667,34.7,-999,堡林
2018-08-09 14,221.583333333333,35.3,-999,堡林
2018-08-09 15,221.625,34.5,-999,堡林
2018-08-09 16,221.666666666667,35.9,-999,堡林
2018-08-09 17,221.708333333333,34.6,-999,堡林
2018-08-09 18,221.75,32.5,-999,堡林
2018-08-09 19,221.791666666667,30.8,-999,堡林
2018-08-09 20,221.833333333333,30,-999,堡林
2018-08-09 21,221.875,29.3,-999,堡林
2018-08-09 22,221.916666666667,29.1,-999,堡林
2018-08-09 23,221.958333333333,28.8,-999,堡林
2018-08-10 00,222,28.6,-999,堡林
2018-08-10 01,222.041666666667,28.4,-999,堡林
2018-08-10 02,222.083333333333,28.3,-999,堡林
2018-08-10 03,222.125,28,-999,堡林
2018-08-10 04,222.166666666667,26.3,-999,堡林
2018-08-10 05,222.208333333333,26.6,-999,堡林
2018-08-10 06,222.25,26.8,-999,堡林
2018-08-10 07,222.291666666667,27.2,-999,堡林
2018-08-10 08,222.333333333333,28,-999,堡林
2018-08-10 09,222.375,28.8,-999,堡林
2018-08-10 10,222.416666666667,30.4,-999,堡林
2018-08-10 11,222.458333333333,31.3,-999,堡林
2018-08-10 12,222.5,33.1,-999,堡林
2018-08-10 13,222.541666666667,35.2,-999,堡林
2018-08-10 14,222.583333333333,35.7,-999,堡林
2018-08-10 15,222.625,35.3,-999,堡林
2018-08-10 16,222.666666666667,34.4,-999,堡林
2018-08-10 17,222.708333333333,34.5,-999,堡林
2018-08-10 18,222.75,26.8,-999,堡林
2018-08-10 19,222.791666666667,26.7,-999,堡林
2018-08-10 20,222.833333333333,26.9,-999,堡林
2018-08-10 21,222.875,26.4,-999,堡林
2018-08-10 22,222.916666666667,25.7,-999,堡林
2018-08-10 23,222.958333333333,25.8,-999,堡林
2018-08-11 00,223,25.8,-999,堡林
2018-08-11 01,223.041666666667,25.7,-999,堡林
2018-08-11 02,223.083333333333,26,-999,堡林
2018-08-11 03,223.125,25.5,-999,堡林
2018-08-11 04,223.166666666667,25.5,-999,堡林
2018-08-11 05,223.208333333333,25.2,-999,堡林
2018-08-11 06,223.25,24.9,-999,堡林
2018-08-11 07,223.291666666667,25.6,-999,堡林
2018-08-11 08,223.333333333333,27.2,-999,堡林
2018-08-11 09,223.375,28.5,-999,堡林
2018-08-11 10,223.416666666667,29.4,-999,堡林
2018-08-11 11,223.458333333333,30.9,-999,堡林
2018-08-11 12,223.5,31.5,-999,堡林
2018-08-11 13,223.541666666667,31.9,-999,堡林
2018-08-11 14,223.583333333333,33.2,-999,堡林
2018-08-11 15,223.625,34.1,-999,堡林
2018-08-11 16,223.666666666667,32,-999,堡林
2018-08-11 17,223.708333333333,31.6,-999,堡林
2018-08-11 18,223.75,30.7,-999,堡林
2018-08-11 19,223.791666666667,30.3,-999,堡林
2018-08-11 20,223.833333333333,29.8,-999,堡林
2018-08-11 21,223.875,28.8,-999,堡林
2018-08-11 22,223.916666666667,28.4,-999,堡林
2018-08-11 23,223.958333333333,27.9,-999,堡林
2018-08-12 00,224,27.3,-999,堡林
2018-08-12 01,224.041666666667,26.9,-999,堡林
2018-08-12 02,224.083333333333,26.7,-999,堡林
2018-08-12 03,224.125,26,-999,堡林
2018-08-12 04,224.166666666667,25.6,-999,堡林
2018-08-12 05,224.208333333333,25.2,-999,堡林
2018-08-12 06,224.25,25.3,-999,堡林
2018-08-12 07,224.291666666667,25.7,-999,堡林
2018-08-12 08,224.333333333333,26.6,-999,堡林
2018-08-12 09,224.375,29,-999,堡林
2018-08-12 10,224.416666666667,31.2,-999,堡林
2018-08-12 11,224.458333333333,32.3,-999,堡林
2018-08-12 12,224.5,31.9,-999,堡林
2018-08-12 13,224.541666666667,33.2,-999,堡林
2018-08-12 14,224.583333333333,32.5,-999,堡林
2018-08-12 15,224.625,33.7,-999,堡林
2018-08-12 16,224.666666666667,32,-999,堡林
2018-08-12 17,224.708333333333,31.8,-999,堡林
2018-08-12 18,224.75,31.5,-999,堡林
2018-08-12 19,224.791666666667,30.2,-999,堡林
2018-08-12 20,224.833333333333,29.6,-999,堡林
2018-08-12 21,224.875,28.9,-999,堡林
2018-08-12 22,224.916666666667,29,-999,堡林
2018-08-12 23,224.958333333333,28.7,-999,堡林
2018-08-13 00,225,28.3,-999,堡林
2018-08-13 01,225.041666666667,28.5,-999,堡林
2018-08-13 02,225.083333333333,27.7,-999,堡林
2018-08-13 03,225.125,27.8,-999,堡林
2018-08-13 04,225.166666666667,27.9,-999,堡林
2018-08-13 05,225.208333333333,27.8,-999,堡林
2018-08-13 06,225.25,28,-999,堡林
2018-08-13 07,225.291666666667,28,-999,堡林
2018-08-13 08,225.333333333333,30.3,-999,堡林
2018-08-13 09,225.375,31.2,-999,堡林
2018-08-13 10,225.416666666667,32,-999,堡林
2018-08-13 11,225.458333333333,32.4,-999,堡林
2018-08-13 12,225.5,33.7,-999,堡林
2018-08-13 13,225.541666666667,34.1,-999,堡林
2018-08-13 14,225.583333333333,34.5,-999,堡林
2018-08-13 15,225.625,34.6,-999,堡林
2018-08-13 16,225.666666666667,34.8,-999,堡林
2018-08-13 17,225.708333333333,33.8,-999,堡林
2018-08-13 18,225.75,32.1,-999,堡林
2018-08-13 19,225.791666666667,31,-999,堡林
2018-08-13 20,225.833333333333,30.3,-999,堡林
2018-08-13 21,225.875,29.7,-999,堡林
2018-08-13 22,225.916666666667,29.4,-999,堡林
2018-08-13 23,225.958333333333,28.8,-999,堡林
2018-08-14 00,226,28.5,-999,堡林
2018-08-14 01,226.041666666667,28,-999,堡林
2018-08-14 02,226.083333333333,27.5,-999,堡林
2018-08-14 03,226.125,27,-999,堡林
2018-08-14 04,226.166666666667,26.4,-999,堡林
2018-08-14 05,226.208333333333,26.4,-999,堡林
2018-08-14 06,226.25,26.2,-999,堡林
2018-08-14 07,226.291666666667,26.3,-999,堡林
2018-08-14 08,226.333333333333,28.7,-999,堡林
2018-08-14 09,226.375,30.1,-999,堡林
2018-08-14 10,226.416666666667,32.2,-999,堡林
2018-08-14 11,226.458333333333,33.6,-999,堡林
2018-08-14 12,226.5,34.6,-999,堡林
2018-08-14 13,226.541666666667,35.3,-999,堡林
2018-08-14 14,226.583333333333,36.2,-999,堡林
2018-08-14 15,226.625,36.5,-999,堡林
2018-08-14 16,226.666666666667,36.7,-999,堡林
2018-08-14 17,226.708333333333,36.1,-999,堡林
2018-08-14 18,226.75,35,-999,堡林
2018-08-14 19,226.791666666667,33.2,-999,堡林
2018-08-14 20,226.833333333333,31.8,-999,堡林
2018-08-14 21,226.875,31.2,-999,堡林
2018-08-14 22,226.916666666667,30.5,-999,堡林
2018-08-14 23,226.958333333333,29.8,-999,堡林
2018-08-15 00,227,29,-999,堡林
2018-08-15 01,227.041666666667,29,-999,堡林
2018-08-15 02,227.083333333333,28.6,-999,堡林
2018-08-15 03,227.125,27.9,-999,堡林
2018-08-15 04,227.166666666667,27.5,-999,堡林
2018-08-15 05,227.208333333333,27.2,-999,堡林
2018-08-15 06,227.25,26.8,-999,堡林
2018-08-15 07,227.291666666667,27.3,-999,堡林
2018-08-15 08,227.333333333333,29.2,-999,堡林
2018-08-15 09,227.375,31.4,-999,堡林
2018-08-15 10,227.416666666667,32.5,-999,堡林
2018-08-15 11,227.458333333333,34.4,-999,堡林
2018-08-15 12,227.5,35.4,-999,堡林
2018-08-15 13,227.541666666667,35.9,-999,堡林
2018-08-15 14,227.583333333333,35.8,-999,堡林
2018-08-15 15,227.625,35.6,-999,堡林
2018-08-15 16,227.666666666667,37.5,-999,堡林
2018-08-15 17,227.708333333333,33.8,-999,堡林
2018-08-15 18,227.75,30.7,-999,堡林
2018-08-15 19,227.791666666667,30.4,-999,堡林
2018-08-15 20,227.833333333333,29,-999,堡林
2018-08-15 21,227.875,29.3,-999,堡林
2018-08-15 22,227.916666666667,29.5,-999,堡林
2018-08-15 23,227.958333333333,28.8,-999,堡林
2018-08-16 00,228,28.9,-999,堡林
2018-08-16 01,228.041666666667,28.2,-999,堡林
2018-08-16 02,228.083333333333,28.3,-999,堡林
2018-08-16 03,228.125,28.6,-999,堡林
2018-08-16 04,228.166666666667,27.6,-999,堡林
2018-08-16 05,228.208333333333,27.6,-999,堡林
2018-08-16 06,228.25,26.8,-999,堡林
2018-08-16 07,228.291666666667,27.3,-999,堡林
2018-08-16 08,228.333333333333,28.9,-999,堡林
2018-08-16 09,228.375,30.9,-999,堡林
2018-08-16 10,228.416666666667,31.5,-999,堡林
2018-08-16 11,228.458333333333,31.4,-999,堡林
2018-08-16 12,228.5,30.6,-999,堡林
2018-08-16 13,228.541666666667,32.4,-999,堡林
2018-08-16 14,228.583333333333,32.3,-999,堡林
2018-08-16 15,228.625,31.7,-999,堡林
2018-08-16 16,228.666666666667,31.8,-999,堡林
2018-08-16 17,228.708333333333,31.3,-999,堡林
2018-08-16 18,228.75,30.2,-999,堡林
2018-08-16 19,228.791666666667,29.2,-999,堡林
2018-08-16 20,228.833333333333,28.5,-999,堡林
2018-08-16 21,228.875,27.2,-999,堡林
2018-08-16 22,228.916666666667,26.4,-999,堡林
2018-08-16 23,228.958333333333,25.7,-999,堡林
2018-08-17 00,229,25.4,-999,堡林
2018-08-17 01,229.041666666667,25.3,-999,堡林
2018-08-17 02,229.083333333333,25,-999,堡林
2018-08-17 03,229.125,24.9,-999,堡林
2018-08-17 04,229.166666666667,24.3,-999,堡林
2018-08-17 05,229.208333333333,23.8,-999,堡林
2018-08-17 06,229.25,23.5,-999,堡林
2018-08-17 07,229.291666666667,23.3,-999,堡林
2018-08-17 08,229.333333333333,24.1,-999,堡林
2018-08-17 09,229.375,25.4,-999,堡林
2018-08-17 10,229.416666666667,28.3,-999,堡林
2018-08-17 11,229.458333333333,29.2,-999,堡林
2018-08-17 12,229.5,30.5,-999,堡林
2018-08-17 13,229.541666666667,31.6,-999,堡林
2018-08-17 14,229.583333333333,31.7,-999,堡林
2018-08-17 15,229.625,31.6,-999,堡林
2018-08-17 16,229.666666666667,31,-999,堡林
2018-08-17 17,229.708333333333,30.6,-999,堡林
2018-08-17 18,229.75,29.8,-999,堡林
2018-08-17 19,229.791666666667,28.2,-999,堡林
2018-08-17 20,229.833333333333,26.9,-999,堡林
2018-08-17 21,229.875,25.9,-999,堡林
2018-08-17 22,229.916666666667,25.1,-999,堡林
2018-08-17 23,229.958333333333,24.5,-999,堡林
2018-08-18 00,230,23.7,-999,堡林
2018-08-18 01,230.041666666667,23.5,-999,堡林
2018-08-18 02,230.083333333333,22.8,-999,堡林
2018-08-18 03,230.125,22.1,-999,堡林
2018-08-18 04,230.166666666667,21.6,-999,堡林
2018-08-18 05,230.208333333333,20.9,-999,堡林
2018-08-18 06,230.25,20.8,-999,堡林
2018-08-18 07,230.291666666667,21.4,-999,堡林
2018-08-18 08,230.333333333333,23.2,-999,堡林
2018-08-18 09,230.375,24.8,-999,堡林
2018-08-18 10,230.416666666667,26.8,-999,堡林
2018-08-18 11,230.458333333333,28,-999,堡林
2018-08-18 12,230.5,29.8,-999,堡林
2018-08-18 13,230.541666666667,30.4,-999,堡林
2018-08-18 14,230.583333333333,31.4,-999,堡林
2018-08-18 15,230.625,32.7,-999,堡林
2018-08-18 16,230.666666666667,31.5,-999,堡林
2018-08-18 17,230.708333333333,30.4,-999,堡林
2018-08-18 18,230.75,29,-999,堡林
2018-08-18 19,230.791666666667,27.8,-999,堡林
2018-08-18 20,230.833333333333,26.6,-999,堡林
2018-08-18 21,230.875,25.6,-999,堡林
2018-08-18 22,230.916666666667,25,-999,堡林
2018-08-18 23,230.958333333333,24.6,-999,堡林
2018-08-19 00,231,24.2,-999,堡林
2018-08-19 01,231.041666666667,23.8,-999,堡林
2018-08-19 02,231.083333333333,23.9,-999,堡林
2018-08-19 03,231.125,23.5,-999,堡林
2018-08-19 04,231.166666666667,23,-999,堡林
2018-08-19 05,231.208333333333,22.5,-999,堡林
2018-08-19 06,231.25,22.5,-999,堡林
2018-08-19 07,231.291666666667,23,-999,堡林
2018-08-19 08,231.333333333333,24.2,-999,堡林
2018-08-19 09,231.375,25,-999,堡林
2018-08-19 10,231.416666666667,26.9,-999,堡林
2018-08-19 11,231.458333333333,29.6,-999,堡林
2018-08-19 12,231.5,30.9,-999,堡林
2018-08-19 13,231.541666666667,30.6,-999,堡林
2018-08-19 14,231.583333333333,30.3,-999,堡林
2018-08-19 15,231.625,33.1,-999,堡林
2018-08-19 16,231.666666666667,31.9,-999,堡林
2018-08-19 17,231.708333333333,32,-999,堡林
2018-08-19 18,231.75,30.2,-999,堡林
2018-08-19 19,231.791666666667,28.6,-999,堡林
2018-08-19 20,231.833333333333,27.6,-999,堡林
2018-08-19 21,231.875,26.9,-999,堡林
2018-08-19 22,231.916666666667,26.4,-999,堡林
2018-08-19 23,231.958333333333,25.9,-999,堡林
2018-08-20 00,232,25.4,-999,堡林
2018-08-20 01,232.041666666667,25.1,-999,堡林
2018-08-20 02,232.083333333333,24.8,-999,堡林
2018-08-20 03,232.125,25.2,-999,堡林
2018-08-20 04,232.166666666667,25.5,-999,堡林
2018-08-20 05,232.208333333333,25.3,-999,堡林
2018-08-20 06,232.25,24.4,-999,堡林
2018-08-20 07,232.291666666667,24.7,-999,堡林
2018-08-20 08,232.333333333333,25.7,-999,堡林
2018-08-20 09,232.375,27.2,-999,堡林
2018-08-20 10,232.416666666667,28.3,-999,堡林
2018-08-20 11,232.458333333333,29.3,-999,堡林
2018-08-20 12,232.5,31.1,-999,堡林
2018-08-20 13,232.541666666667,31.2,-999,堡林
2018-08-20 14,232.583333333333,30.5,-999,堡林
2018-08-20 15,232.625,28.8,-999,堡林
2018-08-20 16,232.666666666667,28.5,-999,堡林
2018-08-20 17,232.708333333333,29.9,-999,堡林
2018-08-20 18,232.75,29,-999,堡林
2018-08-20 19,232.791666666667,27.7,-999,堡林
2018-08-20 20,232.833333333333,26.9,-999,堡林
2018-08-20 21,232.875,26.2,-999,堡林
2018-08-20 22,232.916666666667,25.8,-999,堡林
2018-08-20 23,232.958333333333,25.6,-999,堡林
2018-08-21 00,233,25.3,-999,堡林
2018-08-21 01,233.041666666667,25.1,-999,堡林
2018-08-21 02,233.083333333333,25,-999,堡林
2018-08-21 03,233.125,24.5,-999,堡林
2018-08-21 04,233.166666666667,24.5,-999,堡林
2018-08-21 05,233.208333333333,24.4,-999,堡林
2018-08-21 06,233.25,24.6,-999,堡林
2018-08-21 07,233.291666666667,24.8,-999,堡林
2018-08-21 08,233.333333333333,26.5,-999,堡林
2018-08-21 09,233.375,27.1,-999,堡林
2018-08-21 10,233.416666666667,29.7,-999,堡林
2018-08-21 11,233.458333333333,30.4,-999,堡林
2018-08-21 12,233.5,31.9,-999,堡林
2018-08-21 13,233.541666666667,33.4,-999,堡林
2018-08-21 14,233.583333333333,33.5,-999,堡林
2018-08-21 15,233.625,34,-999,堡林
2018-08-21 16,233.666666666667,32.1,-999,堡林
2018-08-21 17,233.708333333333,32.9,-999,堡林
2018-08-21 18,233.75,32.1,-999,堡林
2018-08-21 19,233.791666666667,29.5,-999,堡林
2018-08-21 20,233.833333333333,28.5,-999,堡林
2018-08-21 21,233.875,27.8,-999,堡林
2018-08-21 22,233.916666666667,27.1,-999,堡林
2018-08-21 23,233.958333333333,26.7,-999,堡林
2018-08-22 00,234,26.3,-999,堡林
2018-08-22 01,234.041666666667,26.2,-999,堡林
2018-08-22 02,234.083333333333,25.6,-999,堡林
2018-08-22 03,234.125,25.4,-999,堡林
2018-08-22 04,234.166666666667,25.1,-999,堡林
2018-08-22 05,234.208333333333,24.9,-999,堡林
2018-08-22 06,234.25,24.8,-999,堡林
2018-08-22 07,234.291666666667,26,-999,堡林
2018-08-22 08,234.333333333333,27.7,-999,堡林
2018-08-22 09,234.375,29.2,-999,堡林
2018-08-22 10,234.416666666667,31.1,-999,堡林
2018-08-22 11,234.458333333333,31.9,-999,堡林
2018-08-22 12,234.5,32.7,-999,堡林
2018-08-22 13,234.541666666667,34.3,-999,堡林
2018-08-22 14,234.583333333333,34.1,-999,堡林
2018-08-22 15,234.625,35.4,-999,堡林
2018-08-22 16,234.666666666667,36.2,-999,堡林
2018-08-22 17,234.708333333333,35,-999,堡林
2018-08-22 18,234.75,33.4,-999,堡林
2018-08-22 19,234.791666666667,32,-999,堡林
2018-08-22 20,234.833333333333,31,-999,堡林
2018-08-22 21,234.875,30.5,-999,堡林
2018-08-22 22,234.916666666667,30.1,-999,堡林
2018-08-22 23,234.958333333333,30.1,-999,堡林
2018-08-23 00,235,29.8,-999,堡林
2018-08-23 01,235.041666666667,29.4,-999,堡林
2018-08-23 02,235.083333333333,29,-999,堡林
2018-08-23 03,235.125,28,-999,堡林
2018-08-23 04,235.166666666667,24.8,-999,堡林
2018-08-23 05,235.208333333333,24.4,-999,堡林
2018-08-23 06,235.25,24.7,-999,堡林
2018-08-23 07,235.291666666667,25.3,-999,堡林
2018-08-23 08,235.333333333333,26,-999,堡林
2018-08-23 09,235.375,28.6,-999,堡林
2018-08-23 10,235.416666666667,29.5,-999,堡林
2018-08-23 11,235.458333333333,29,-999,堡林
2018-08-23 12,235.5,29.8,-999,堡林
2018-08-23 13,235.541666666667,27.9,-999,堡林
